323b0	𲎰	[一丨ヿ,,CJK-J]
32a50	𲩐	[氵乃皿,,CJK-J]
32a51	𲩑	[氵𠃌阝,,CJK-J]
32a52	𲩒	[氵尸匕入,,CJK-J]
32a53	𲩓	[氵阝二儿,,CJK-J]
32a54	𲩔	[氵木冖儿,,CJK-J]
32a55	𲩕	[氵页,,CJK-J]
32a56	𲩖	[氵月,,CJK-J]
32a57	𲩗	[氵一火,,CJK-J]
32a58	𲩘	[氵扌冖九丶,,CJK-J]
32a59	𲩙	[氵土土卜,,CJK-J]
32a5a	𲩚	[氵贝攵,,CJK-J]
32a5b	𲩛	[氵艹⺇二,,CJK-J]
32a5c	𲩜	[⺈冂人人水,,CJK-J]
32a5d	𲩝	[氵亍,,CJK-J]
32a5e	𲩞	[氵米刂,,CJK-J]
32a5f	𲩟	[氵土厶小丿,,CJK-J]
32a60	𲩠	[氵一止攵,,CJK-J]
32a61	𲩡	[氵木⺊口,,CJK-J]
32a62	𲩢	[氵井亽龴,,CJK-J]
32a63	𲩣	[氵艹句,,CJK-J]
32a64	𲩤	[⺌⺝刂水,,CJK-J]
32a65	𲩥	[氵句八刀,,CJK-J]
32a66	𲩦	[氵龵目,,CJK-J]
32a67	𲩧	[氵宀⺁,,CJK-J]
32a68	𲩨	[水音,,CJK-J]
32a69	𲩩	[氵冖二儿寸,,CJK-J]
32a6a	𲩪	[氵广羊,,CJK-J]
32a6b	𲩫	[氵糹工,,CJK-J]
32a6c	𲩬	[氵力口木,,CJK-J]
32a6d	𲩭	[氵飛,,CJK-J]
32a6e	𲩮	[氵戈口㇀𰀪,,CJK-J]
32a6e	𲩮	[氵弋口㇀彡,,CJK-J]
32a6f	𲩯	[氵艹土寸,,CJK-J]
32a70	𲩰	[艹⺷水,,CJK-J]
32a71	𲩱	[氵丿㠯辶,,CJK-J]
32a72	𲩲	[氵亠心,,CJK-J]
32a73	𲩳	[氵宀日女,,CJK-J]
32a74	𲩴	[氵⺷心,,CJK-J]
32a75	𲩵	[氵宀丰口,,CJK-J]
32a76	𲩶	[氵囗廴,,CJK-J]
32a77	𲩷	[氵一白禾,,CJK-J]
32a78	𲩸	[氵豆木,,CJK-J]
32a79	𲩹	[氵扌亠人人十,,CJK-J]
32a7a	𲩺	[氵日戊𠃌,,CJK-J]
32a7b	𲩻	[氵貝小丿,,CJK-J]
32a7c	𲩼	[氵貝攵,,CJK-J]
32a7d	𲩽	[氵⺆土口彡,,CJK-J]
32a7e	𲩾	[氵⺇白王,,CJK-J]
32a7f	𲩿	[氵谷欠,,CJK-J]
32a80	𲪀	[氵八刀貝,,CJK-J]
32a81	𲪁	[氵⺮𠂇口,,CJK-J]
32a82	𲪂	[氵穴衣,,CJK-J]
32a83	𲪃	[氵立儿冫,,CJK-J]
32a84	𲪄	[氵王王匕,,CJK-J]
32a85	𲪅	[氵耂日阝,,CJK-J]
32a86	𲪆	[氵艹冖夕㔾,,CJK-J]
32a87	𲪇	[氵艹勹虫,,CJK-J]
32a88	𲪈	[氵人口刂,,CJK-J]
32a89	𲪉	[氵言𠃌一口,,CJK-J]
32a8a	𲪊	[氵广丶艮阝,,CJK-J]
32a8b	𲪋	[氵弓口弓口,,CJK-J]
32a8c	𲪌	[氵臣又皿,,CJK-J]
32a8d	𲪍	[一氺丶宀心丿山,,CJK-J]
32a8e	𲪎	[氵艹大丶皿,,CJK-J]
32a8f	𲪏	[氵艹宀𣄼一,,CJK-J]
32a90	𲪐	[氵艹人镸,,CJK-J]
32a91	𲪑	[氵罒木木,,CJK-J]
32a92	𲪒	[氵爫冖心夂,,CJK-J]
32a93	𲪓	[氵月䒑幺幺,,CJK-J]
32a94	𲪔	[氵米女攵,,CJK-J]
32a95	𲪕	[氵歹自犬,,CJK-J]
32a96	𲪖	[氵石頁,,CJK-J]
32a97	𲪗	[氵耳隹,,CJK-J]
32a98	𲪘	[氵王白石,,CJK-J]
32a99	𲪙	[氵門米,,CJK-J]
32a9a	𲪚	[氵千黑,,CJK-J]
32a9b	𲪛	[氵⺈冂八目夂,,CJK-J]
32a9c	𲪜	[氵亽龴頁,,CJK-J]
32a9d	𲪝	[氵古儿古儿,,CJK-J]
32a9e	𲪞	[氵竜冂人,,CJK-J]
32a9f	𲪟	[氵宀示,,CJK-J]
32aa0	𲪠	[氵十日十人禾,,CJK-J]
32aa1	𲪡	[氵罒馬,,CJK-J]
32aa2	𲪢	[氵非車,,CJK-J]
32aa3	𲪣	[彳皮氵𠂉母,,CJK-J]
32aa4	𲪤	[氵广壴寸,,CJK-J]
32aa5	𲪥	[氵冖方干丷,,CJK-J]
32aa6	𲪦	[氵土厶皿⺈巴,,CJK-J]
32aa7	𲪧	[氵⺌⺝古儿刂,,CJK-J]
32aa8	𲪨	[氵魚勹巳,,CJK-J]
32aa9	𲪩	[氵丷夫馬,,CJK-J]
32aaa	𲪪	[氵⺮竜,,CJK-J]
32aab	𲪫	[氵小水水,,CJK-J]
32aac	𲪬	[氵尸氺牛辶,,CJK-J]
32aad	𲪭	[氵十吅冖貝,,CJK-J]
32aae	𲪮	[氵厂日⺝犬土,,CJK-J]
32aaf	𲪯	[氵龶⺝日生,,CJK-J]
32ab0	𲪰	[氵匚コ十日十月,,CJK-J]
32ab1	𲪱	[氵門氵各,,CJK-J]
32ab2	𲪲	[氵罒土辶,,CJK-J]
32ab3	𲪳	[氵⺮鹿,,CJK-J]
32ab4	𲪴	[氵舟丷夫氺,,CJK-J]
32ab5	𲪵	[氵小頁,,CJK-J]
32ab6	𲪶	[米女氵冖八木,,CJK-J]
32ab7	𲪷	[氵言爫缶,,CJK-J]
32ab8	𲪸	[氵覀示見,,CJK-J]
32ab9	𲪹	[氵貝貝王,,CJK-J]
32aba	𲪺	[氵禾日𠂉日夂,,CJK-J]
32abb	𲪻	[氵亻丨夂魚,,CJK-J]
32abc	𲪼	[氵隹隹又,,CJK-J]
32abd	𲪽	[氵穴白方攵,,CJK-J]
32abe	𲪾	[氵糹土土土一儿,,CJK-J]
32abf	𲪿	[氵貝貝一止,,CJK-J]
32ac0	𲫀	[氵亠囗口禾夕夕,,CJK-J]
32ac1	𲫁	[氵冖儿覀日十,,CJK-J]
32ac2	𲫂	[氵⻊亼囗⺌日,,CJK-J]
32ac3	𲫃	[氵月丷夫馬,,CJK-J]
32ac4	𲫄	[氵⺮臣皿,,CJK-J]
32ac5	𲫅	[白水石石石,,CJK-J]
32ac6	𲫆	[氵臣罒金,,CJK-J]
32ac7	𲫇	[氵言糹糹女,,CJK-J]
32ac8	𲫈	[氵鹿米夕㐄,,CJK-J]
32ac9	𲫉	[氵言糹糹心,,CJK-J]
32aca	𲫊	[氵广亻隹鳥,,CJK-J]
32acb	𲫋	[立⺝{龍字边}氵龶⺝,,CJK-J]
32acc	𲫌	[氵音十夂工貝心,,CJK-J]
32acd	𲫍	[火十,,CJK-J]
32ace	𲫎	[九灬,,CJK-J]
32acf	𲫏	[火一卜,,CJK-J]
32ad0	𲫐	[火厂㔾,,CJK-J]
32ad1	𲫑	[火人⺀,,CJK-J]
32ad2	𲫒	[水灬,,CJK-J]
32ad3	𲫓	[火𠂇巾,,CJK-J]
32ad4	𲫔	[火廿㇗,,CJK-J]
32ad5	𲫕	[火日丨,,CJK-J]
32ad6	𲫖	[火一,,CJK-J]
32ad7	𲫗	[火日㇂丿,,CJK-J]
32ad8	𲫘	[八刀𠂇火,,CJK-J]
32ad9	𲫙	[氵云灬,,CJK-J]
32ada	𲫚	[火女口,,CJK-J]
32adb	𲫛	[火⺄田,,CJK-J]
32adc	𲫜	[火井彡,,CJK-J]
32add	𲫝	[火艹亡,,CJK-J]
32ade	𲫞	[犭犬灬,,CJK-J]
32adf	𲫟	[火月彡,,CJK-J]
32ae0	𲫠	[亻⺊口灬,,CJK-J]
32ae1	𲫡	[火爫寸,,CJK-J]
32ae2	𲫢	[白𠂇火,,CJK-J]
32ae3	𲫣	[火廾,,CJK-J]
32ae4	𲫤	[火土火,,CJK-J]
32ae5	𲫥	[火文寸,,CJK-J]
32ae6	𲫦	[木火戈,,CJK-J]
32ae7	𲫧	[扌刀口灬,,CJK-J]
32ae8	𲫨	[火木斤,,CJK-J]
32ae9	𲫩	[火土,,CJK-J]
32aea	𲫪	[艹毛灬,,CJK-J]
32aeb	𲫫	[火白巾,,CJK-J]
32aec	𲫬	[火千,,CJK-J]
32aed	𲫭	[火火火,,CJK-J]
32aee	𲫮	[火氵土厶,,CJK-J]
32aef	𲫯	[火乛氺凵,,CJK-J]
32af0	𲫰	[丶日灬,,CJK-J]
32af1	𲫱	[火龶母,,CJK-J]
32af2	𲫲	[火日刀口,,CJK-J]
32af3	𲫳	[火艹戊,,CJK-J]
32af4	𲫴	[𠂉卌一灬ヿ,,CJK-J]
32af5	𲫵	[火彳聿,,CJK-J]
32af6	𲫶	[火龴用力,,CJK-J]
32af7	𲫷	[女臣灬,,CJK-J]
32af8	𲫸	[彐火⺧儿,,CJK-J]
32af9	𲫹	[火丶禾,,CJK-J]
32afa	𲫺	[火耳火,,CJK-J]
32afb	𲫻	[火耳又又,,CJK-J]
32afc	𲫼	[火罒大⺀,,CJK-J]
32afd	𲫽	[火穴乍,,CJK-J]
32afe	𲫾	[火阝人禾,,CJK-J]
32aff	𲫿	[火豕辶,,CJK-J]
32b00	𲬀	[火夫見,,CJK-J]
32b01	𲬁	[火丿大⺈用,,CJK-J]
32b02	𲬂	[火了灬,,CJK-J]
32b03	𲬃	[氵金火,,CJK-J]
32b04	𲬄	[木人人尤灬,,CJK-J]
32b05	𲬅	[山𠂇火一巛工,,CJK-J]
32b06	𲬆	[止舟刂灬,,CJK-J]
32b07	𲬇	[止止止灬,,CJK-J]
32b08	𲬈	[火艹亠人人十,,CJK-J]
32b09	𲬉	[日日日灬,,CJK-J]
32b0a	𲬊	[火牛巾刂手,,CJK-J]
32b0b	𲬋	[火火火火,,CJK-J]
32b0c	𲬌	[阝夂一生灬,,CJK-J]
32b0d	𲬍	[丿口亠幺火,,CJK-J]
32b0e	𲬎	[木丷豕火,,CJK-J]
32b0f	𲬏	[木予丿木火,,CJK-J]
32b10	𲬐	[火耳口王,,CJK-J]
32b11	𲬑	[火日耂日,,CJK-J]
32b12	𲬒	[火艹爫一𠂇又,,CJK-J]
32b13	𲬓	[火罒一口𧘇,,CJK-J]
32b14	𲬔	[火艹宀𣄼一,,CJK-J]
32b15	𲬕	[田灬,,CJK-J]
32b16	𲬖	[日音灬,,CJK-J]
32b17	𲬗	[火艹句攵,,CJK-J]
32b18	𲬘	[火⺊一小又目,,CJK-J]
32b19	𲬙	[火山高,,CJK-J]
32b1a	𲬚	[火艹𠂇口心,,CJK-J]
32b1b	𲬛	[火⻊各,,CJK-J]
32b1c	𲬜	[言幺幺灬,,CJK-J]
32b1d	𲬝	[火冖車辶,,CJK-J]
32b1e	𲬞	[音欠火,,CJK-J]
32b1f	𲬟	[火馬乂乂,,CJK-J]
32b20	𲬠	[爫缶火火,,CJK-J]
32b21	𲬡	[鹿彡灬,,CJK-J]
32b22	𲬢	[火火冖寸,,CJK-J]
32b23	𲬣	[束灬,,CJK-J]
32b24	𲬤	[火高攴,,CJK-J]
32b25	𲬥	[火火冖一豕,,CJK-J]
32b26	𲬦	[火車斤日,,CJK-J]
32b27	𲬧	[火⻗⺌⺝,,CJK-J]
32b28	𲬨	[火小隹灬,,CJK-J]
32b29	𲬩	[𠂉卌一灬,,CJK-J]
32b2a	𲬪	[火亻口木衣,,CJK-J]
32b2b	𲬫	[火乛心夂,,CJK-J]
32b2c	𲬬	[火艹门束丷,,CJK-J]
32b2d	𲬭	[目麻火,,CJK-J]
32b2e	𲬮	[火氵耂日,,CJK-J]
32b2f	𲬯	[耒辰寸火,,CJK-J]
32b30	𲬰	[火火止匕糸,,CJK-J]
32b31	𲬱	[火門宀一白,,CJK-J]
32b32	𲬲	[火虫田糸,,CJK-J]
32b33	𲬳	[火⺮夂丰辶,,CJK-J]
32b34	𲬴	[火⺮僉,,CJK-J]
32b35	𲬵	[音十頁灬,,CJK-J]
32b36	𲬶	[厶⺝匕匕灬井王冂,,CJK-J]
32b37	𲬷	[火火火冖鳥,,CJK-J]
32b38	𲬸	[火十口冖吅井一𧘇,,CJK-J]
32b39	𲬹	[冂一口冖木木灬,,CJK-J]
32b3a	𲬺	[𠂉卌一灬𠂉卌一灬𠂉卌一灬,,CJK-J]
32b3b	𲬻	[爪土土,,CJK-J]
32b3c	𲬼	[爪戈口一,,CJK-J]
32b3d	𲬽	[爫寸,,CJK-J]
32b3e	𲬾	[爪艹罒冖夕,,CJK-J]
32b3f	𲬿	[爫言糹糹十,,CJK-J]
32b40	𲭀	[八乂卜,,CJK-J]
32b41	𲭁	[八乂九,,CJK-J]
32b42	𲭂	[八乂木,,CJK-J]
32b43	𲭃	[八乂𠂇巾,,CJK-J]
32b44	𲭄	[八乂土皮,,CJK-J]
32b45	𲭅	[爿匕,,CJK-J]
32b46	𲭆	[爿⺁又,,CJK-J]
32b47	𲭇	[爿瓜,,CJK-J]
32b48	𲭈	[一爿日勹𰀪,,CJK-J]
32b49	𲭉	[爿宀丰口,,CJK-J]
32b4a	𲭊	[丬十目,,CJK-J]
32b4b	𲭋	[片手,,CJK-J]
32b4c	𲭌	[片丿夫,,CJK-J]
32b4d	𲭍	[片頁,,CJK-J]
32b4e	𲭎	[片日皿,,CJK-J]
32b4f	𲭏	[片氵彐冖又,,CJK-J]
32b50	𲭐	[片罒勹虫,,CJK-J]
32b51	𲭑	[片米厶大彡,,CJK-J]
32b52	𲭒	[牙二儿,,CJK-J]
32b53	𲭓	[文牙,,CJK-J]
32b54	𲭔	[牙可,,CJK-J]
32b55	𲭕	[亽乛口牙,,CJK-J]
32b56	𲭖	[宀二儿牙,,CJK-J]
32b57	𲭗	[牙土八夂,,CJK-J]
32b58	𲭘	[牙止⺝,,CJK-J]
32b59	𲭙	[象牙,,CJK-J]
32b5a	𲭚	[牜丿厶,,CJK-J]
32b5b	𲭛	[牜𠂉十,,CJK-J]
32b5c	𲭜	[牜亻九,,CJK-J]
32b5d	𲭝	[牜八厶,,CJK-J]
32b5e	𲭞	[女又牛,,CJK-J]
32b5f	𲭟	[牜宀丿七,,CJK-J]
32b60	𲭠	[勹米牛,,CJK-J]
32b61	𲭡	[牜⺆土口,,CJK-J]
32b62	𲭢	[牜厶大彡,,CJK-J]
32b63	𲭣	[牜䒑幺幺,,CJK-J]
32b64	𲭤	[米女牛,,CJK-J]
32b65	𲭥	[牜䒑,,CJK-J]
32b66	𲭦	[牜鹿,,CJK-J]
32b67	𲭧	[牜麻,,CJK-J]
32b68	𲭨	[牜丿口牛,,CJK-J]
32b69	𲭩	[牜僉,,CJK-J]
32b6a	𲭪	[牜⻊爫臼,,CJK-J]
32b6b	𲭫	[犭卜,,CJK-J]
32b6c	𲭬	[犭又,,CJK-J]
32b6d	𲭭	[犭口,,CJK-J]
32b6e	𲭮	[犭不,,CJK-J]
32b6f	𲭯	[犭丿大,,CJK-J]
32b70	𲭰	[犭勹厶,,CJK-J]
32b71	𲭱	[犭方,,CJK-J]
32b72	𲭲	[犭大八,,CJK-J]
32b73	𲭳	[犭可,,CJK-J]
32b74	𲭴	[犭大刀,,CJK-J]
32b75	𲭵	[犭目,,CJK-J]
32b76	𲭶	[犭丿夫,,CJK-J]
32b77	𲭷	[犭乍,,CJK-J]
32b78	𲭸	[犭人彡,,CJK-J]
32b79	𲭹	[犭亻士,,CJK-J]
32b7a	𲭺	[犭立,,CJK-J]
32b7b	𲭻	[犭耂一ㄅ,,CJK-J]
32b7c	𲭼	[犭木冂,,CJK-J]
32b7d	𲭽	[犭艹乂,,CJK-J]
32b7e	𲭾	[犭亻口丨,,CJK-J]
32b7f	𲭿	[犭䒑大,,CJK-J]
32b80	𲮀	[犭土,,CJK-J]
32b81	𲮁	[犭古儿,,CJK-J]
32b82	𲮂	[犭寸,,CJK-J]
32b83	𲮃	[犭止,,CJK-J]
32b84	𲮄	[犭亻丨攵,,CJK-J]
32b85	𲮅	[犭𠂉尸匕,,CJK-J]
32b86	𲮆	[犭禾乃,,CJK-J]
32b87	𲮇	[犭宀木,,CJK-J]
32b88	𲮈	[犭冫亽龴,,CJK-J]
32b89	𲮉	[犭宀牛,,CJK-J]
32b8a	𲮊	[犭女又力,,CJK-J]
32b8b	𲮋	[犭一肀女,,CJK-J]
32b8c	𲮌	[犭一弋止,,CJK-J]
32b8d	𲮍	[犭大示,,CJK-J]
32b8e	𲮎	[犭止匕二,,CJK-J]
32b8f	𲮏	[犭尚,,CJK-J]
32b90	𲮐	[犭止⺝,,CJK-J]
32b91	𲮑	[犭艹冖力,,CJK-J]
32b92	𲮒	[犭亽乛心,,CJK-J]
32b93	𲮓	[犭亠又,,CJK-J]
32b94	𲮔	[犭氺,,CJK-J]
32b95	𲮕	[犭尸古,,CJK-J]
32b96	𲮖	[犭頁,,CJK-J]
32b97	𲮗	[犭土土土,,CJK-J]
32b98	𲮘	[犭艹古,,CJK-J]
32b99	𲮙	[犭日刀口,,CJK-J]
32b9a	𲮚	[犭禾火,,CJK-J]
32b9b	𲮛	[犭千里,,CJK-J]
32b9c	𲮜	[犭爫丨日,,CJK-J]
32b9d	𲮝	[犭宀各,,CJK-J]
32b9e	𲮞	[犭䒑⺝刂,,CJK-J]
32b9f	𲮟	[犭⺷廾,,CJK-J]
32ba0	𲮠	[犭予丿攵,,CJK-J]
32ba1	𲮡	[犭尸至,,CJK-J]
32ba2	𲮢	[犭十冖糸,,CJK-J]
32ba3	𲮣	[犭虎几,,CJK-J]
32ba4	𲮤	[犭气米,,CJK-J]
32ba5	𲮥	[犭⺁虎,,CJK-J]
32ba6	𲮦	[犭隹又,,CJK-J]
32ba7	𲮧	[犭亼口手,,CJK-J]
32ba8	𲮨	[犭穴乍,,CJK-J]
32ba9	𲮩	[犭⺷灬,,CJK-J]
32baa	𲮪	[犭宀豕,,CJK-J]
32bab	𲮫	[犭宀丰口,,CJK-J]
32bac	𲮬	[火火冖犬,,CJK-J]
32bad	𲮭	[犭宀辛,,CJK-J]
32bae	𲮮	[冖隹犬,,CJK-J]
32baf	𲮯	[犭弓冫弓冫,,CJK-J]
32bb0	𲮰	[犭⺷皿,,CJK-J]
32bb1	𲮱	[犭艹犬廾,,CJK-J]
32bb2	𲮲	[犭魚,,CJK-J]
32bb3	𲮳	[犭亡月王,,CJK-J]
32bb4	𲮴	[犭黑,,CJK-J]
32bb5	𲮵	[犭一自大,,CJK-J]
32bb6	𲮶	[犭囗韋,,CJK-J]
32bb7	𲮷	[犭門日,,CJK-J]
32bb8	𲮸	[犭小尤,,CJK-J]
32bb9	𲮹	[犭火火冖力,,CJK-J]
32bba	𲮺	[犭丷酉寸,,CJK-J]
32bbb	𲮻	[火火火犬,,CJK-J]
32bbc	𲮼	[穴里犬,,CJK-J]
32bbd	𲮽	[犭癶弓殳,,CJK-J]
32bbe	𲮾	[土人人囗口犬,,CJK-J]
32bbf	𲮿	[虍豆犬,,CJK-J]
32bc0	𲯀	[犭立⺝尤,,CJK-J]
32bc1	𲯁	[犭耳又丿,,CJK-J]
32bc2	𲯂	[犭厂日⺝犬,,CJK-J]
32bc3	𲯃	[目犬,,CJK-J]
32bc4	𲯄	[犭亻业⺶丶,,CJK-J]
32bc5	𲯅	[犭𠂉卌一夕㐄,,CJK-J]
32bc6	𲯆	[犭宀示,,CJK-J]
32bc7	𲯇	[犭麻丿厶,,CJK-J]
32bc8	𲯈	[犭火火冖木,,CJK-J]
32bc9	𲯉	[犭臣又貝,,CJK-J]
32bca	𲯊	[龶母犭虫,,CJK-J]
32bcb	𲯋	[吅田⽱犬,,CJK-J]
32bcc	𲯌	[犭禾人氺,,CJK-J]
32bcd	𲯍	[犭旡木,,CJK-J]
32bce	𲯎	[犭疒臼丨又,,CJK-J]
32bcf	𲯏	[犭大丷日小辶,,CJK-J]
32bd0	𲯐	[虍田皿犬,,CJK-J]
32bd1	𲯑	[犭一ㄅ丨,,CJK-J]
32bd2	𲯒	[犭僉攵,,CJK-J]
32bd3	𲯓	[犭田田田土,,CJK-J]
32bd4	𲯔	[犭廿口夫隹,,CJK-J]
32bd5	𲯕	[犭艹冂丨糹虫,,CJK-J]
32bd6	𲯖	[犭⺈用虫,,CJK-J]
32bd7	𲯗	[犭革土羊辶,,CJK-J]
32bd8	𲯘	[犭弓米弓鬲,,CJK-J]
32bd9	𲯙	[犭山吅厂ヿ耳攵,,CJK-J]
32bda	𲯚	[亠幺欠,,CJK-J]
32bdb	𲯛	[二儿王丶,,CJK-J]
32bdc	𲯜	[王户,,CJK-J]
32bdd	𲯝	[王𠂇巾,,CJK-J]
32bde	𲯞	[王王一卜,,CJK-J]
32bdf	𲯟	[王冖八干,,CJK-J]
32be0	𲯠	[王十目一,,CJK-J]
32be1	𲯡	[王尚,,CJK-J]
32be2	𲯢	[王乂𠂇⺝,,CJK-J]
32be3	𲯣	[户攵王丶,,CJK-J]
32be4	𲯤	[王广人,,CJK-J]
32be5	𲯥	[王吅二ㄅ,,CJK-J]
32be6	𲯦	[王爿一,,CJK-J]
32be7	𲯧	[王人镸,,CJK-J]
32be8	𲯨	[王丷豕,,CJK-J]
32be9	𲯩	[王乃又皿,,CJK-J]
32bea	𲯪	[王疋⺝,,CJK-J]
32beb	𲯫	[王王丶,,CJK-J]
32bec	𲯬	[王王冖王丶,,CJK-J]
32bed	𲯭	[王罒大巳,,CJK-J]
32bee	𲯮	[王丿冂口辶,,CJK-J]
32bef	𲯯	[王宀吕,,CJK-J]
32bf0	𲯰	[王一氺丶辶,,CJK-J]
32bf1	𲯱	[王豕辶,,CJK-J]
32bf2	𲯲	[王十日十𠂉乙,,CJK-J]
32bf3	𲯳	[王氵刀八木,,CJK-J]
32bf4	𲯴	[王宀亻一白,,CJK-J]
32bf5	𲯵	[王户口攵,,CJK-J]
32bf6	𲯶	[王夫夫日,,CJK-J]
32bf7	𲯷	[王木木木,,CJK-J]
32bf8	𲯸	[王十日十月,,CJK-J]
32bf9	𲯹	[王罒貝,,CJK-J]
32bfa	𲯺	[王艹土八夂,,CJK-J]
32bfb	𲯻	[王罒豕,,CJK-J]
32bfc	𲯼	[王里⺈小,,CJK-J]
32bfd	𲯽	[王⺮木冂,,CJK-J]
32bfe	𲯾	[王彳𠂉日夂,,CJK-J]
32bff	𲯿	[王火火火,,CJK-J]
32c00	𲰀	[王⻗亽龴,,CJK-J]
32c01	𲰁	[王耳𠂉母,,CJK-J]
32c02	𲰂	[礻レ王里,,CJK-J]
32c03	𲰃	[王曲辰,,CJK-J]
32c04	𲰄	[王艹非一,,CJK-J]
32c05	𲰅	[王里夕夕,,CJK-J]
32c06	𲰆	[乂乂冖王,,CJK-J]
32c07	𲰇	[王亠乡隹,,CJK-J]
32c08	𲰈	[王艹丶丿木,,CJK-J]
32c09	𲰉	[王鬼斗,,CJK-J]
32c0a	𲰊	[王羽隹,,CJK-J]
32c0b	𲰋	[王糹氺,,CJK-J]
32c0c	𲰌	[王夫夫車,,CJK-J]
32c0d	𲰍	[王乛心夂,,CJK-J]
32c0e	𲰎	[王艹丿米田,,CJK-J]
32c0f	𲰏	[王匕田龷八,,CJK-J]
32c10	𲰐	[王⻗口吅,,CJK-J]
32c11	𲰑	[臣𠂉口吅王丶,,CJK-J]
32c12	𲰒	[王爫罒寸,,CJK-J]
32c13	𲰓	[王宀井貝,,CJK-J]
32c14	𲰔	[王亠罒氺𧘇欠,,CJK-J]
32c15	𲰕	[王木乂乂木罒寸,,CJK-J]
32c16	𲰖	[瓜𠂇口,,CJK-J]
32c17	𲰗	[骨瓜,,CJK-J]
32c18	𲰘	[虍业瓜,,CJK-J]
32c19	𲰙	[瓦一,,CJK-J]
32c1a	𲰚	[瓦口丨,,CJK-J]
32c1b	𲰛	[瓦缶,,CJK-J]
32c1c	𲰜	[瓦人云,,CJK-J]
32c1d	𲰝	[瓦古儿,,CJK-J]
32c1e	𲰞	[爫子瓦,,CJK-J]
32c1f	𲰟	[一由厶瓦,,CJK-J]
32c20	𲰠	[丷夫㔾瓦,,CJK-J]
32c21	𲰡	[瓦匚口吅,,CJK-J]
32c22	𲰢	[⺮𢎨瓦,,CJK-J]
32c23	𲰣	[刀口辛瓦,,CJK-J]
32c24	𲰤	[瓦亼囗⺌日,,CJK-J]
32c25	𲰥	[㇗罒勹虫,,CJK-J]
32c26	𲰦	[亠囗口禾㇗,,CJK-J]
32c27	𲰧	[生乃,,CJK-J]
32c28	𲰨	[生日丨,,CJK-J]
32c29	𲰩	[生白,,CJK-J]
32c2a	𲰪	[生尸匕,,CJK-J]
32c2b	𲰫	[生一业,,CJK-J]
32c2c	𲰬	[生𠂇丨子,,CJK-J]
32c2d	𲰭	[生亡女,,CJK-J]
32c2e	𲰮	[礻⺃生,,CJK-J]
32c2f	𲰯	[生王廾,,CJK-J]
32c30	𲰰	[生亻⺈小,,CJK-J]
32c31	𲰱	[木木生,,CJK-J]
32c32	𲰲	[罒大生,,CJK-J]
32c33	𲰳	[生臼儿,,CJK-J]
32c34	𲰴	[生艹臣皿,,CJK-J]
32c35	𲰵	[弗用,,CJK-J]
32c36	𲰶	[田一,,CJK-J]
32c37	𲰷	[田几,,CJK-J]
32c38	𲰸	[刀田,,CJK-J]
32c39	𲰹	[甲,,CJK-J]
32c3a	𲰺	[田勹厶,,CJK-J]
32c3b	𲰻	[田丿之,,CJK-J]
32c3c	𲰼	[田力也,,CJK-J]
32c3d	𲰽	[田冂一口,,CJK-J]
32c3e	𲰾	[田人人土,,CJK-J]
32c3f	𲰿	[田丿士廴,,CJK-J]
32c40	𲱀	[冫口儿田,,CJK-J]
32c41	𲱁	[田冂䒑山,,CJK-J]
32c42	𲱂	[田千艹士,,CJK-J]
32c43	𲱃	[田力光,,CJK-J]
32c44	𲱄	[日丨丶日,,CJK-J]
32c45	𲱅	[田田心,,CJK-J]
32c46	𲱆	[田田糸,,CJK-J]
32c47	𲱇	[立儿冫田,,CJK-J]
32c48	𲱈	[田力覀女,,CJK-J]
32c49	𲱉	[田龷八吕,,CJK-J]
32c4a	𲱊	[田罒非,,CJK-J]
32c4b	𲱋	[田⺈厂八言,,CJK-J]
32c4c	𲱌	[田尸龷八殳,,CJK-J]
32c4d	𲱍	[田田田龷八,,CJK-J]
32c4e	𲱎	[丿米田䒑,,CJK-J]
32c4f	𲱏	[田龷八⺮竜,,CJK-J]
32c50	𲱐	[車斤疋,,CJK-J]
32c51	𲱑	[⺪車斤,,CJK-J]
32c52	𲱒	[疒冂人,,CJK-J]
32c53	𲱓	[疒一火,,CJK-J]
32c54	𲱔	[疒日丨,,CJK-J]
32c55	𲱕	[疒一白,,CJK-J]
32c56	𲱖	[疒𣄼一,,CJK-J]
32c57	𲱗	[疒耒,,CJK-J]
32c58	𲱘	[疒⺁一口,,CJK-J]
32c59	𲱙	[疒䒑巾,,CJK-J]
32c5a	𲱚	[疒龶夂,,CJK-J]
32c5b	𲱛	[疒扌卩又,,CJK-J]
32c5c	𲱜	[疒禾乃,,CJK-J]
32c5d	𲱝	[疒宀二儿,,CJK-J]
32c5e	𲱞	[疒弓欠,,CJK-J]
32c5f	𲱟	[疒阝月,,CJK-J]
32c60	𲱠	[疒爫子⺃,,CJK-J]
32c61	𲱡	[疒氵皮,,CJK-J]
32c62	𲱢	[疒车人彡,,CJK-J]
32c63	𲱣	[疒大衣,,CJK-J]
32c64	𲱤	[疒厂日子,,CJK-J]
32c65	𲱥	[疒匕⺝,,CJK-J]
32c66	𲱦	[疒䒑幺幺,,CJK-J]
32c67	𲱧	[疒戊一火,,CJK-J]
32c68	𲱨	[疒麥,,CJK-J]
32c69	𲱩	[疒女口手,,CJK-J]
32c6a	𲱪	[疒艹卩,,CJK-J]
